"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_795243.5",18.7250848241128,-0.0549218879709919,0.560492848234334,0.180255979990804,0.980711904563348,NA
"XM_795249.5",0.576682598935198,0.148311618319463,4.41784223837245,0.180161713818235,0.980726493449602,NA
"XM_795251.5",23.8283453208942,-1.61144611797889,1.31267477452219,3.38152300346184,0.336456377183053,0.973256365990395
"XM_795253.5",3.69133515404161,0.044838934264343,1.68193138329319,1.11405151054859,0.773683121760556,NA
"XM_795285.5",1.27540845823371,0.831019127159917,2.28095505227511,0.0995203725812175,0.991894918710962,NA
"XM_795292.5",3.88571130853614,-0.524793816814526,1.15787901799623,3.02850439622888,0.387251204365473,NA
"XM_795299.5",40.0180533491872,0.693468867653621,0.521809232724911,2.71031281584196,0.438477583336987,0.998143285873081
"XM_795300.4",6.50824462585274,1.38416658249183,0.672012959941122,4.23151223822671,0.237525789163675,NA
"XM_795304.5",3.59196980412079,0.916635808190153,1.59250805586674,2.2469540045978,0.522759204865963,NA
"XM_795307.5",95.9994607668432,0.452873781938576,0.342320658409446,4.3512046934554,0.225952716732216,0.90882975922713
"XM_795313.5",1.90269975603956,2.56139208838542,1.97083115588669,1.15955049696154,0.762721206241781,NA
"XM_795319.5",108.627871011862,0.320142943910932,0.367165679759184,1.064334173277,0.785690171676058,1
"XM_795322.5",38.51078803506,0.0270302155325626,0.671340719546581,3.37462124941649,0.337391061660676,0.973256365990395
"XM_795328.5",0.660472217458602,-2.67632108032902,4.32886193464742,0.626390659803349,0.89036514202939,NA
"XM_795336.5",13.4967414959883,-2.45702322092542,1.17812934078029,5.08139763948051,0.165932923542123,NA
"XM_795338.5",44.8482784150159,-0.762219094095081,0.388278846278011,14.4596783606939,0.002341761245087,0.0986885096143808
"XM_795351.5",6.87283651273116,0.315011481006257,0.973795118039495,1.02998085827981,0.793998002256712,NA
"XM_795357.5",0.874211389594313,-0.852942470768209,2.52321157588843,1.36082375757924,0.714742995940351,NA
"XM_795360.5",218.340874162947,-0.22194705112567,0.5567986248706,1.39209984099617,0.707387613009494,1
"XM_795391.5",286.975690293834,0.0602944780837851,0.541578153141308,0.173050874576546,0.981817870328896,1
"XM_795400.5",41.0101295001386,0.672044283729376,0.49263276280609,4.1207902475885,0.248712903017906,0.930408062469001
"XM_795402.4",6.14186435776837,-0.343230341225209,1.05179567502731,0.780415623627562,0.854145392882694,NA
"XM_795426.5",12.1196187831492,-1.65766020678461,0.932636491902995,4.02511265845294,0.258765153812872,NA
"XM_795431.5",5.04996251525535,-1.04863730324228,1.22315119011538,0.876275641102183,0.831148936720888,NA
"XM_795452.5",1.46889077424264,5.2030563057034,4.27980268523184,-0.142320755501203,1,NA
"XM_795455.5",1.93166285977803,0.888210357878379,2.70628883741597,1.07298753516204,0.783598673284552,NA
"XM_795458.5",21.0327961643822,-1.31268846867206,0.60250362013144,8.62227260334922,0.0347582892280095,0.45373202696474
"XM_795466.5",46.7163477125613,0.170269537106518,0.465958025458212,1.31775853743341,0.724920517748638,1
"XM_795500.5",46.3783094755224,0.423203686172624,0.520568305529231,0.710981227558804,0.870618064463787,1
"XM_795530.5",254.89793103412,0.126671863216177,0.264292301004847,3.50430667010838,0.320203989548168,0.968376719951435
"XM_795548.5",1.81015453186507,-0.791978301345083,2.03598341881304,0.992333547355948,0.803107004881188,NA
"XM_795578.4",1.19558900656809,0.0514470634246416,1.83658378717821,0.83697698655314,0.840603697909523,NA
"XM_795579.4",3.85704450627355,0.48300061337396,1.60362412621128,0.245449092763145,0.969938762210931,NA
"XM_795621.5",45.9363303251275,-2.34794097229336,0.937952936496357,7.03851920847006,0.0706801157497903,0.628377822365715
"XM_795640.5",0.589744011683008,0.915691486418189,3.53637624570817,0.421153034129659,0.935838930110926,NA
"XM_795652.5",23.6655625524913,-1.9039233029803,1.07353180014932,3.22610216031711,0.358060982828671,0.985760135784605
"XM_795654.5",38.2973722522176,0.995073484242402,0.557931047569086,4.1161657189171,0.249190465091858,0.930408062469001
"XM_795680.5",1.4439095745785,-0.89727482147688,1.80448952974085,0.905225888154419,0.824166502225189,NA
"XM_795683.5",3.50445579352928,0.125315418815327,4.41525165353101,0.189767532014805,0.979224016191175,NA
"XM_795689.4",40.6318510808378,-1.16834506176372,0.775127762619694,2.39548013874247,0.494476548047538,1
"XM_795690.5",2.88511310820121,-2.28917630948117,1.350187092498,3.20564572446474,0.360992361484982,NA
"XM_795695.5",17.5152885815183,-0.739195926073106,1.42230086940274,0.24917446024557,0.969285636106161,NA
"XM_795698.5",182.271352448034,0.358284992343951,0.366456745879426,2.13295097088331,0.545275374451045,1
"XM_795700.5",4.4375412308469,-0.819704271025339,1.25887587357465,0.699795099154876,0.873252142759462,NA
"XM_795707.5",25.159734505252,-0.167153627610543,0.585278297866178,0.703774110422955,0.872315883157687,1
"XM_795709.5",27.7604628126149,0.690072024023456,0.847656337110918,1.58421853829256,0.662973430694219,1
"XM_796614.5",1.88113741139579,1.42484331146999,1.83613411834496,1.09773107074427,0.777621840239941,NA
"XM_796631.5",22.1865312514072,0.312343584872273,0.415120955577993,0.741842848065389,0.863320696975707,1
"XM_796664.5",4.23808820125453,1.22804653361829,4.41497534735334,0.114248667170912,0.990074350820863,NA
